node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
5925,-111.0023522,32.235553,50.0,50.0,602,POINT (-111.0023522 32.235553),-1,secondary
5926,-110.8069339,32.2355501,50.0,50.0,185,POINT (-110.8069339 32.2355501),-1,primary
5927,-110.8070112,32.2355505,50.0,50.0,185,POINT (-110.8070112 32.2355505),-1,primary
5928,-110.807004,32.235402,50.0,50.0,185,POINT (-110.807004 32.235402),-1,primary
5929,-110.8067591,32.2161741,50.0,50.0,180,POINT (-110.8067591 32.2161741),-1,primary
5930,-110.8068998,32.2118875,50.0,50.0,182,POINT (-110.8068998 32.2118875),-1,primary
5931,-110.8069005,32.2124247,50.0,50.0,182,POINT (-110.8069005 32.2124247),-1,primary
5932,-110.9434176,32.1532464,50.0,50.0,466,POINT (-110.9434176 32.1532464),-1,primary
5933,-110.9434276,32.1506366,50.0,50.0,466,POINT (-110.9434276 32.1506366),-1,primary
5934,-110.926807,32.2432459,50.0,50.0,426,POINT (-110.926807 32.2432459),-1,secondary
5935,-110.9782823,32.2278059,50.0,50.0,40,POINT (-110.9782823 32.2278059),-1,secondary
5936,-110.9562577,32.1364436,50.0,50.0,494,POINT (-110.9562577 32.1364436),-1,secondary
5937,-110.9561158,32.1595506,50.0,50.0,488,POINT (-110.9561158 32.1595506),-1,secondary
5938,-110.9562142,32.1596173,50.0,50.0,488,POINT (-110.9562142 32.1596173),-1,secondary
5939,-110.9561612,32.1597955,50.0,50.0,488,POINT (-110.9561612 32.1597955),-1,secondary
5940,-110.9562018,32.1597426,50.0,50.0,488,POINT (-110.9562018 32.1597426),-1,secondary
5941,-110.9561139,32.1596944,50.0,50.0,488,POINT (-110.9561139 32.1596944),-1,secondary
5942,-110.961583,32.1633551,50.0,50.0,508,POINT (-110.961583 32.1633551),-1,secondary
5943,-110.9561868,32.1650106,50.0,50.0,490,POINT (-110.9561868 32.1650106),-1,secondary
5944,-111.0134905,32.2508679,50.0,50.0,611,POINT (-111.0134905 32.2508679),-1,secondary
5945,-110.8367246,32.1918774,50.0,50.0,233,POINT (-110.8367246 32.1918774),-1,primary
5946,-110.8365986,32.1918786,50.0,50.0,233,POINT (-110.8365986 32.1918786),-1,primary
5947,-110.8366712,32.1918776,50.0,50.0,233,POINT (-110.8366712 32.1918776),-1,primary
5948,-110.8366026,32.1920322,50.0,50.0,233,POINT (-110.8366026 32.1920322),-1,primary
5949,-110.836678,32.1920327,50.0,50.0,233,POINT (-110.836678 32.1920327),-1,primary
5950,-111.0114575,32.1339751,50.0,50.0,608,POINT (-111.0114575 32.1339751),-1,primary
5951,-111.0159253,32.1337784,50.0,50.0,608,POINT (-111.0159253 32.1337784),-1,primary
5952,-111.0114712,32.1337978,50.0,50.0,608,POINT (-111.0114712 32.1337978),-1,primary
5953,-111.0109977,32.1337936,50.0,50.0,608,POINT (-111.0109977 32.1337936),-1,primary
5954,-111.0109915,32.1339716,50.0,50.0,608,POINT (-111.0109915 32.1339716),-1,primary
5955,-110.7868705,32.2355071,50.0,50.0,143,POINT (-110.7868705 32.2355071),-1,secondary
5956,-110.7867761,32.2355049,50.0,50.0,143,POINT (-110.7867761 32.2355049),-1,secondary
5957,-110.7868505,32.2355065,50.0,50.0,143,POINT (-110.7868505 32.2355065),-1,secondary
5958,-110.7867368,32.2355029,50.0,50.0,143,POINT (-110.7867368 32.2355029),-1,secondary
