node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
77,-96.6901859,43.5872385,1000.0,1000.0,46099010404,POINT (-96.6901859 43.5872385),46099010404,motorway
78,-96.7806783,43.5488234,1000.0,1000.0,46099001002,POINT (-96.7806783 43.5488234),46099001002,motorway
79,-96.7807328,43.5477998,1000.0,1000.0,46099001002,POINT (-96.7807328 43.5477998),46099001002,motorway
80,-96.6910729,43.5930424,1000.0,1000.0,46099010404,POINT (-96.6910729 43.5930424),46099010404,motorway
81,-96.6941618,43.5872274,1000.0,1000.0,46099010404,POINT (-96.6941618 43.5872274),46099010404,secondary
82,-96.7712362,43.6023053,1000.0,1000.0,46099010405,POINT (-96.7712362 43.6023053),46099010405,motorway
83,-96.7737595,43.6005808,1000.0,1000.0,46099010405,POINT (-96.7737595 43.6005808),46099010405,motorway
84,-96.6939481,43.5437938,1000.0,1000.0,46099000401,POINT (-96.6939481 43.5437938),46099000401,motorway
85,-96.6936644,43.5458983,1000.0,1000.0,46099000401,POINT (-96.6936644 43.5458983),46099000401,motorway
86,-96.6936179,43.5676932,1000.0,1000.0,46099000300,POINT (-96.6936179 43.5676932),46099000300,motorway
87,-96.6950388,43.5632887,1000.0,1000.0,46099000300,POINT (-96.6950388 43.5632887),46099000300,motorway
88,-96.6950097,43.5631113,1000.0,1000.0,46099000300,POINT (-96.6950097 43.5631113),46099000300,secondary
89,-96.7802597,43.5231438,1000.0,1000.0,46099001107,POINT (-96.7802597 43.5231438),46099001107,motorway
90,-96.779246,43.5262538,1000.0,1000.0,46099001107,POINT (-96.779246 43.5262538),46099001107,motorway
91,-96.6939633,43.5507201,1000.0,1000.0,46099000401,POINT (-96.6939633 43.5507201),46099000401,motorway
92,-96.6945283,43.5475725,1000.0,1000.0,46099000401,POINT (-96.6945283 43.5475725),46099000401,motorway
93,-96.6945123,43.5471606,1000.0,1000.0,46099000401,POINT (-96.6945123 43.5471606),46099000401,motorway
94,-96.6943271,43.5468588,1000.0,1000.0,46099000401,POINT (-96.6943271 43.5468588),46099000401,motorway
95,-96.6941832,43.5467522,1000.0,1000.0,46099000401,POINT (-96.6941832 43.5467522),46099000401,motorway
96,-96.6932682,43.5645776,1000.0,1000.0,46099000300,POINT (-96.6932682 43.5645776),46099000300,motorway
97,-96.6916241,43.5646252,1000.0,1000.0,46099000401,POINT (-96.6916241 43.5646252),46099000401,motorway
98,-96.7358699,43.5082177,1000.0,1000.0,46099001501,POINT (-96.7358699 43.5082177),46099001501,motorway
99,-96.7325824,43.5089845,1000.0,1000.0,46099001501,POINT (-96.7325824 43.5089845),46099001501,motorway
100,-96.7166185,43.5139681,1000.0,1000.0,46099001901,POINT (-96.7166185 43.5139681),46099001901,motorway
101,-96.713277,43.5142535,1000.0,1000.0,46099001902,POINT (-96.713277 43.5142535),46099001902,motorway
102,-96.7062171,43.5187379,1000.0,1000.0,46099001700,POINT (-96.7062171 43.5187379),46099001700,motorway
103,-96.7095929,43.5167961,1000.0,1000.0,46099001902,POINT (-96.7095929 43.5167961),46099001902,motorway
104,-96.7711049,43.5805917,1000.0,1000.0,46099010405,POINT (-96.7711049 43.5805917),46099010405,motorway
105,-96.7768366,43.5743522,1000.0,1000.0,46099010405,POINT (-96.7768366 43.5743522),46099010405,motorway
106,-96.776633,43.6125682,1000.0,1000.0,46099010405,POINT (-96.776633 43.6125682),46099010405,motorway
107,-96.7710387,43.6086224,1000.0,1000.0,46099010405,POINT (-96.7710387 43.6086224),46099010405,motorway
108,-96.7704151,43.6086607,1000.0,1000.0,46099010405,POINT (-96.7704151 43.6086607),46099010405,motorway
109,-96.7636555,43.612653,1000.0,1000.0,46099010405,POINT (-96.7636555 43.612653),46099010405,motorway
110,-96.7702905,43.5728923,1000.0,1000.0,46099000202,POINT (-96.7702905 43.5728923),46099000202,tertiary
111,-96.7707649,43.578199,1000.0,1000.0,46099010405,POINT (-96.7707649 43.578199),46099010405,motorway
112,-96.7060405,43.6057799,1000.0,1000.0,46099010404,POINT (-96.7060405 43.6057799),46099010404,motorway
113,-96.7093594,43.6061509,1000.0,1000.0,46099010404,POINT (-96.7093594 43.6061509),46099010404,motorway
114,-96.7035397,43.5237542,1000.0,1000.0,46099001700,POINT (-96.7035397 43.5237542),46099001700,motorway
115,-96.699121,43.5282292,1000.0,1000.0,46099001700,POINT (-96.699121 43.5282292),46099001700,motorway
116,-96.6905935,43.6015675,1000.0,1000.0,46099010404,POINT (-96.6905935 43.6015675),46099010404,motorway
117,-96.6843013,43.6071327,1000.0,1000.0,46099010404,POINT (-96.6843013 43.6071327),46099010404,motorway
118,-96.7696483,43.6126157,1000.0,1000.0,46099010405,POINT (-96.7696483 43.6126157),46099010405,motorway
119,-96.7700857,43.612405,1000.0,1000.0,46099010405,POINT (-96.7700857 43.612405),46099010405,motorway
120,-96.6974433,43.6059799,1000.0,1000.0,46099010404,POINT (-96.6974433 43.6059799),46099010404,motorway
121,-96.6909302,43.6021603,1000.0,1000.0,46099010404,POINT (-96.6909302 43.6021603),46099010404,motorway
122,-96.7454555,43.5048617,1000.0,1000.0,46099001501,POINT (-96.7454555 43.5048617),46099001501,motorway
123,-96.7482538,43.5043286,1000.0,1000.0,46099001501,POINT (-96.7482538 43.5043286),46099001501,motorway
124,-96.7713968,43.5913854,1000.0,1000.0,46099010405,POINT (-96.7713968 43.5913854),46099010405,motorway
125,-96.7716874,43.5888333,1000.0,1000.0,46099010405,POINT (-96.7716874 43.5888333),46099010405,motorway
126,-96.7717661,43.588256,1000.0,1000.0,46099010405,POINT (-96.7717661 43.588256),46099010405,motorway
127,-96.7721486,43.587498,1000.0,1000.0,46099010405,POINT (-96.7721486 43.587498),46099010405,secondary
