node_id,zone_id,ctrl_type,node_type,activity_type,x_coord,y_coord,production,attraction
1578,,0,,poi,-77.04564384,38.90156067,2.133385513,0.182340642
1579,,0,,poi,-77.0479975,38.90294263,12.36488061,12.36488061
1580,,0,,poi,-77.04904519,38.90297718,0.8145051,0.8145051
1581,,0,,poi,-77.04392921,38.90349852,14.53359328,14.53359328
1582,,0,,poi,-77.04406426,38.90286309,23.25795794,23.25795794
1583,,0,,poi,-77.04932807,38.90292941,0.969236312,0.969236312
1584,,0,,poi,-77.04900578,38.90326933,1.104161929,1.104161929
1585,,0,,poi,-77.0490387,38.90317885,0.974187711,0.974187711
1586,,0,,poi,-77.04927063,38.90279382,1.173481512,1.173481512
1587,,0,,poi,-77.04910121,38.90329074,1.361634666,1.361634666
1588,,0,,poi,-77.04578951,38.90409475,3.958643328,3.958643328
1589,,0,,poi,-77.0443575,38.90095219,27.13490319,27.13490319
1590,,0,,poi,-77.04808404,38.9034713,1.279721307,6.142662276
1591,,0,,poi,-77.04629061,38.90165586,20.91099491,20.91099491
1592,,0,,poi,-77.04526433,38.90299056,24.78175091,24.78175091
1593,,0,,poi,-77.04929386,38.90303784,0.893727481,0.893727481
1594,,0,,poi,-77.04434888,38.90154964,0.119048849,9.285810224
1595,,0,,poi,-77.04904598,38.90292975,0.741471968,0.741471968
1596,,0,,poi,-77.04529552,38.90404124,19.57783079,19.57783079
1597,,0,,poi,-77.04761957,38.9034281,16.78647973,16.78647973
1598,,0,,poi,-77.04577612,38.90290304,22.55609716,22.55609716
1599,,0,,poi,-77.04810248,38.90422802,1.511414479,1.511414479
1600,,0,,poi,-77.04426154,38.90158998,0.309031868,24.10448567
1601,,0,,poi,-77.04615813,38.90446005,16.74686854,16.74686854
1602,,0,,poi,-77.04453421,38.90115322,2.236794401,2.236794401
1603,,0,,poi,-77.04386073,38.90108121,13.17195862,13.17195862
1604,,0,,poi,-77.04635014,38.90303251,18.30408345,18.30408345
1605,,0,,poi,-77.04615633,38.90283982,5.702773549,5.702773549
1606,,0,,poi,-77.04458266,38.90304512,23.86450429,23.86450429
1607,,0,,poi,-77.04389176,38.9040285,20.15962015,20.15962015
1608,,0,,poi,-77.04922057,38.9031196,0.949430717,0.949430717
1609,,0,,poi,-77.04848026,38.90308943,28.62279852,28.62279852
1610,,0,,poi,-77.04937827,38.90298363,1.365348215,1.365348215
1611,,0,,poi,-77.04919347,38.90278191,0.885062533,0.885062533
1612,,0,,poi,-77.0452847,38.9021068,20.62752733,20.62752733
1613,,0,,poi,-77.04699341,38.90223514,9.295013367,9.295013367
1614,,0,,poi,-77.04453971,38.90191557,41.06813936,41.06813936
1615,,0,,poi,-77.04532658,38.90454132,37.49322944,37.49322944
1616,,0,,poi,-77.04463888,38.90115082,1.135108171,1.135108171
1617,,0,,poi,-77.04448006,38.90349978,14.57815587,14.57815587
1618,,0,,poi,-77.04385182,38.90162318,16.8855077,16.8855077
1619,,0,,poi,-77.04760079,38.90204282,6.785999673,258.5465875
1620,,0,,poi,-77.04900803,38.90338369,1.131394622,1.131394622
1621,,0,,poi,-77.04904381,38.90307999,0.797175204,0.797175204
1622,,0,,poi,-77.04904329,38.90312747,0.760039713,0.760039713
1623,,0,,poi,-77.0481475,38.90279885,1.820876903,1.820876903
1624,,0,,poi,-77.04616203,38.90410698,37.54398128,37.54398128
1625,,0,,poi,-77.04415012,38.9015945,0.312045762,0.312045762
1626,,0,,poi,-77.04796259,38.90428545,6.63735007,6.63735007
1627,,0,,poi,-77.0490689,38.90278402,0.721666373,0.721666373
1628,,0,,poi,-77.04380858,38.90317593,15.31096289,15.31096289
1629,,0,,poi,-77.04449652,38.90408782,43.8157459,2.147830681
1630,,0,,poi,-77.04388843,38.90431073,11.34860601,11.34860601
1631,,0,,poi,-77.04918683,38.90319593,1.062075039,1.062075039
1632,,0,,poi,-77.04442779,38.9011476,1.126443223,1.126443223
1633,,0,,poi,-77.04778934,38.90441785,8.30597146,8.30597146
1634,,0,,poi,-77.04592755,38.90161464,8.339393402,8.339393402
1635,,0,,poi,-77.04450767,38.90104546,1.986748762,1.986748762
1636,,0,,poi,-77.04925835,38.90307828,0.776131759,0.776131759
1637,,0,,poi,-77.04391271,38.90206912,30.30998766,30.30998766
1638,,0,,poi,-77.04904146,38.90302921,0.917246625,0.917246625
1639,,0,,poi,-77.04900242,38.90278185,1.200714205,1.200714205
1640,,0,,poi,-77.02760588,38.9045488,6.646015018,6.646015018
1641,,0,,poi,-77.0273664,38.90443339,9.546296856,9.546296856
1642,,0,,poi,-77.01869003,38.90186502,0.985328358,0.985328358
1643,,0,,poi,-77.01955924,38.90223617,0.763753262,0.763753262
1644,,0,,poi,-77.0192222,38.90220771,7.89871891,7.89871891
1645,,0,,poi,-77.01864221,38.90221328,2.212037407,2.212037407
1646,,0,,poi,-77.01946391,38.90210419,1.157389466,1.157389466
1647,,0,,poi,-77.02014373,38.90278499,0.907343827,0.907343827
1648,,0,,poi,-77.01852222,38.90226008,0.807078002,0.807078002
1649,,0,,poi,-77.02013789,38.90292213,1.315834227,1.315834227
1650,,0,,poi,-77.01821112,38.90317684,76.92369366,76.92369366
1651,,0,,poi,-77.01870277,38.90226558,2.303638284,2.303638284
1652,,0,,poi,-77.01964782,38.90218015,1.208141303,1.208141303
1653,,0,,poi,-77.01846734,38.90225278,0.875159735,0.875159735
1654,,0,,poi,-77.01967189,38.90212468,0.867732637,0.867732637
1655,,0,,poi,-77.01921156,38.90207118,1.923618428,1.923618428
1656,,0,,poi,-77.01866367,38.9019775,1.175957211,1.175957211
1657,,0,,poi,-77.02015687,38.90310689,1.971894566,1.971894566
1658,,0,,poi,-77.0183352,38.90223113,1.881531538,1.881531538
1659,,0,,poi,-77.01964298,38.9020715,1.045982993,1.045982993
1660,,0,,poi,-77.01864151,38.90192233,0.220121968,17.16951348
1661,,0,,poi,-77.01962114,38.90435706,0.982852659,0.982852659
1662,,0,,poi,-77.02145087,38.90401161,0.6102599,0.6102599
1663,,0,,poi,-77.01870873,38.90435662,0.914770925,0.914770925
1664,,0,,poi,-77.01969436,38.90436802,1.455711242,1.455711242
1665,,0,,poi,-77.0216356,38.9039154,3.696219192,3.696219192
1666,,0,,poi,-77.0194925,38.90435273,0.987804057,0.987804057
1667,,0,,poi,-77.02164727,38.90399388,1.006371803,1.006371803
1668,,0,,poi,-77.02090088,38.90401699,0.672152385,0.672152385
1669,,0,,poi,-77.02164959,38.90403423,1.287363684,1.287363684
1670,,0,,poi,-77.0204796,38.90440387,1.921142728,1.921142728
1671,,0,,poi,-77.01955499,38.90435837,0.954382116,0.954382116
1672,,0,,poi,-77.02136896,38.90387427,3.635564557,3.635564557
1673,,0,,poi,-77.01870753,38.90440252,0.888776082,0.888776082
1674,,0,,poi,-77.02170268,38.90369692,0.907343827,0.907343827
1675,,0,,poi,-77.01916927,38.90435399,0.868970487,0.868970487
1676,,0,,poi,-77.01942778,38.90435587,0.995231156,0.995231156
1677,,0,,poi,-77.02159036,38.90350663,2.594532963,2.594532963
1678,,0,,poi,-77.01940478,38.90400426,0.980376959,0.980376959
1679,,0,,poi,-77.02170314,38.90363025,1.088069883,1.088069883
1680,,0,,poi,-77.0215879,38.90438813,5.554231586,5.554231586
1681,,0,,poi,-77.01929643,38.90435102,1.089307732,1.089307732
1682,,0,,poi,-77.0212071,38.90438781,5.855029062,5.855029062
1683,,0,,poi,-77.01959204,38.90399242,3.381805369,3.381805369
1684,,0,,poi,-77.0207512,38.90438273,5.236104214,5.236104214
1685,,0,,poi,-77.02079495,38.90401039,0.970474162,0.970474162
1686,,0,,poi,-77.0190975,38.90436901,1.607966755,1.607966755
1687,,0,,poi,-77.02163003,38.90330793,3.776679422,3.776679422
1688,,0,,poi,-77.02100772,38.90401678,0.804602302,0.804602302
1689,,0,,poi,-77.02022525,38.9043261,2.650236199,2.650236199
1690,,0,,poi,-77.02100842,38.90354517,4.07128765,4.07128765
1691,,0,,poi,-77.0201993,38.9043886,1.542360721,1.542360721
1692,,0,,poi,-77.0213556,38.90337304,3.368189023,3.368189023
1693,,0,,poi,-77.01852658,38.90438294,1.907526382,1.907526382
1694,,0,,poi,-77.02166124,38.9037645,1.804784857,1.804784857
1695,,0,,poi,-77.0208604,38.90359615,7.201809531,7.201809531
1696,,0,,poi,-77.02160031,38.90341992,4.583757424,4.583757424
1697,,0,,poi,-77.01923003,38.90435656,0.97913911,0.97913911
1698,,0,,poi,-77.02164869,38.90320412,2.722031482,2.722031482
1699,,0,,poi,-77.02068048,38.90401086,0.969236312,0.969236312
1700,,0,,poi,-77.0193615,38.9043573,0.964284913,0.964284913
1701,,0,,poi,-77.02170296,38.90356583,0.865256938,0.865256938
1702,,0,,poi,-77.01868349,38.90431116,1.104161929,1.104161929
1703,,0,,poi,-77.01858191,38.90000781,1.17967076,1.17967076
1704,,0,,poi,-77.01797623,38.9000239,22.68483353,22.68483353
1705,,0,,poi,-77.01864301,38.90006998,2.241745799,2.241745799
1706,,0,,poi,-77.01873713,38.90007051,4.061384853,4.061384853
1707,,0,,poi,-77.01850275,38.90002748,1.820876903,1.820876903
1708,,0,,poi,-77.02736233,38.89929992,5.028145465,5.028145465
1709,,0,,poi,-77.0266398,38.90166705,19.99003474,19.99003474
1710,,0,,poi,-77.0286351,38.9021189,40.04938906,40.04938906
1711,,0,,poi,-77.03241363,38.90166144,22.30976507,22.30976507
1712,,0,,poi,-77.01849867,38.90162402,2.593348933,61.98103949
1713,,0,,poi,-77.02569021,38.89870068,20.05935432,20.05935432
1714,,0,,poi,-77.0493662,38.90006758,62.4953176,62.4953176
1715,,0,,poi,-77.02566136,38.89664715,1.036672211,63.9626754
1716,,0,,poi,-77.04940446,38.90167917,60.40087592,60.40087592
1717,,0,,poi,-77.04913468,38.90101461,1.135592547,77.67453023
1718,,0,,poi,-77.04975159,38.90108264,24.49952118,24.49952118
1719,,0,,poi,-77.05082351,38.89296797,45.36719136,45.36719136
1720,,0,,poi,-77.0357541,38.90045377,0.427973078,2.054270772
1721,,0,,poi,-77.03462113,38.89965905,27.70678975,27.70678975
1722,,0,,poi,-77.02156727,38.89359291,1.829541851,1.829541851
1723,,0,,poi,-77.04452083,38.89654294,15.47683475,15.47683475
1724,,0,,poi,-77.01801644,38.90210099,2.351268588,11.28608922
1725,,0,,poi,-77.02536524,38.90289329,18.03423222,18.03423222
1726,,0,,poi,-77.04281971,38.89767476,36.27023394,36.27023394
1727,,0,,poi,-77.02444454,38.90137795,4.806624189,114.8783181
1728,,0,,poi,-77.02055322,38.90216931,150.8277014,7.393514776
1729,,0,,poi,-77.04462944,38.89626329,0.838293342,4.023808041
1730,,0,,poi,-77.0469635,38.89861438,9.593335144,9.593335144
1731,,0,,poi,-77.04734249,38.89856108,9.89537047,9.89537047
1732,,0,,poi,-77.03915453,38.89667643,2.391525613,2.391525613
1733,,0,,poi,-77.05107204,38.90202486,2.530810613,2.530810613
1734,,0,,poi,-77.05068582,38.90127296,6.093019121,6.093019121
1735,,0,,poi,-77.03754883,38.89748892,19.00718208,19.00718208
1736,,0,,poi,-77.03706396,38.89765196,5.664400209,5.664400209
1737,,0,,poi,-77.03564837,38.89757447,12.08265088,12.08265088
1738,,0,,poi,-77.03600193,38.89763818,5.804277225,5.804277225
1739,,0,,poi,-77.03655267,38.89768915,87.17102247,1.819854331
1740,,0,,poi,-77.03922118,38.89649447,0.522372572,0.522372572
1741,,0,,poi,-77.02081265,38.90292766,83.231033,4.079952598
1742,,0,,poi,-77.026483,38.90010983,51.66806159,2.532748117
1743,,0,,poi,-77.0264861,38.9005755,51.90082039,2.544157862
1744,,0,,poi,-77.02542227,38.90059265,2.853512647,13.69686071
1745,,0,,poi,-77.0253991,38.90011574,3.489336834,16.7488168
1746,,0,,poi,-77.02442902,38.90057978,2.470425076,11.85804036
1747,,0,,poi,-77.0244085,38.90011367,2.372796409,11.38942276
1748,,0,,poi,-77.02027124,38.89902067,25.52569858,25.52569858
1749,,0,,poi,-77.03337666,38.9005302,0.151125302,0.151125302
1750,,0,,poi,-77.0315962,38.90038965,5.226201417,5.226201417
1751,,0,,poi,-77.03987189,38.89996628,13.93571188,13.93571188
1752,,0,,poi,-77.04762277,38.89801731,0.009041685,0.009041685
1753,,0,,poi,-77.04748275,38.8978696,0.008611128,0.008611128
1754,,0,,poi,-77.04757585,38.8979743,0.009041685,0.009041685
1755,,0,,poi,-77.04762348,38.89809051,0.008288211,0.008288211
1756,,0,,poi,-77.04801228,38.89855376,1.964467468,1.964467468
1757,,0,,poi,-77.04793073,38.89863269,3.884372346,3.884372346
1758,,0,,poi,-77.04779727,38.89862998,7.906146008,7.906146008
1759,,0,,poi,-77.04640395,38.89876571,5.850077663,5.850077663
1760,,0,,poi,-77.04683515,38.89904165,0.233953593,0.233953593
1761,,0,,poi,-77.0447224,38.89661225,0.059739703,1.427778895
1762,,0,,poi,-77.04817259,38.90034423,13.15958012,13.15958012
1763,,0,,poi,-77.04721337,38.8963408,0.217215712,5.191455514
1764,,0,,poi,-77.04686411,38.89611689,0.019913234,0.019913234
1765,,0,,poi,-77.04744996,38.89610756,0.020236152,0.020236152
1766,,0,,poi,-77.04921078,38.89872462,0.095475885,3.637631228
1767,,0,,poi,-77.049669,38.89898156,12.19707125,1.042484722
1768,,0,,poi,-77.0476294,38.89858423,0.387608414,0.387608414
1769,,0,,poi,-77.04801629,38.89881299,1.46685189,1.46685189
1770,,0,,poi,-77.04786039,38.89887429,2.745550626,2.745550626
1771,,0,,poi,-77.04758373,38.89842057,0.004305564,0.004305564
1772,,0,,poi,-77.04813491,38.89763846,2.040406855,2.040406855
1773,,0,,poi,-77.0481789,38.89791504,5.39736912,0.264576918
1774,,0,,poi,-77.04813591,38.8977405,0.358976412,0.358976412
1775,,0,,poi,-77.04838529,38.89791333,0.808315851,0.808315851
1776,,0,,poi,-77.0500779,38.9008999,0.036274378,0.036274378
1777,,0,,poi,-77.05024465,38.9004403,0.045100785,0.045100785
1778,,0,,poi,-77.04694303,38.89709385,0.658751316,3.162006319
1779,,0,,poi,-77.04628346,38.90006219,0.660150625,15.77759993
1780,,0,,poi,-77.04568237,38.89973962,0.259948436,0.259948436
1781,,0,,poi,-77.0242885,38.8913319,0.794914783,18.99846331
1782,,0,,poi,-77.04376938,38.90066815,10.82499559,10.82499559
1783,,0,,poi,-77.0412026,38.8928611,0.188153154,0.188153154
1784,,0,,poi,-77.04000162,38.89581702,80.29413234,6.862746354
1785,,0,,poi,-77.04081137,38.89512538,1.681215165,40.18104245
1786,,0,,poi,-77.04853096,38.90332707,1.145280067,5.497344319
1787,,0,,poi,-77.03156084,38.90448108,10.09713997,10.09713997
1788,,0,,poi,-77.02422767,38.90334213,10.3669912,10.3669912
1789,,0,,poi,-77.02110845,38.89597911,0.087187674,3.321850389
1790,,0,,poi,-77.03000416,38.89123965,203.5148685,203.5148685
1791,,0,,poi,-77.03628195,38.89777567,0.023680603,0.023680603
1792,,0,,poi,-77.0362812,38.89757742,0.024864633,0.024864633
1793,,0,,poi,-77.02647471,38.89548629,91.26542024,91.26542024
1794,,0,,poi,-77.04745568,38.89764763,0.748522329,0.748522329
1795,,0,,poi,-77.04716391,38.89763512,0.523018406,0.523018406
1796,,0,,poi,-77.01953951,38.89232697,0.221628915,0.221628915
1797,,0,,poi,-77.04119497,38.89500297,0.029923671,0.715175735
1798,,0,,poi,-77.0212038,38.90011329,0.807185641,30.75377292
1799,,0,,poi,-77.03987177,38.89285905,0.506549623,12.106536
1800,,0,,poi,-77.04120403,38.89329706,1.744614598,41.69628888
1801,,0,,poi,-77.02314413,38.8939558,0.254458842,0.254458842
1802,,0,,poi,-77.02274396,38.89395829,0.258010932,0.258010932
1803,,0,,poi,-77.05106149,38.9043969,7.948232898,7.948232898
1804,,0,,poi,-77.05070382,38.90406957,3.722483134,17.86791904
1805,,0,,poi,-77.04925097,38.90400138,17.5155732,17.5155732
1806,,0,,poi,-77.04949242,38.90462358,83.01020061,83.01020061
1807,,0,,poi,-77.05053841,38.90330175,11.46001249,11.46001249
1808,,0,,poi,-77.05053497,38.90317539,1.617869553,1.617869553
1809,,0,,poi,-77.04855122,38.90165661,8.636477329,8.636477329
1810,,0,,poi,-77.0485392,38.90116957,20.35643825,20.35643825
1811,,0,,poi,-77.04580403,38.90029577,46.58275976,46.58275976
1812,,0,,poi,-77.04800708,38.9014398,27.6758435,27.6758435
1813,,0,,poi,-77.04384973,38.89786334,36.67872434,36.67872434
1814,,0,,poi,-77.04036015,38.89604703,1.415884774,53.94520989
1815,,0,,poi,-77.0476652,38.90290063,12.48495203,12.48495203
1816,,0,,poi,-77.04723952,38.90285867,22.44964209,22.44964209
1817,,0,,poi,-77.01798478,38.9020801,1.760868102,8.452166891
1818,,0,,poi,-77.01806152,38.90340998,38.8820968,38.8820968
1819,,0,,poi,-77.01836402,38.90293856,38.04159686,38.04159686
1820,,0,,poi,-77.01834518,38.90447281,10.14046471,10.14046471
1821,,0,,poi,-77.02021002,38.89463977,3.431319357,3.431319357
1822,,0,,poi,-77.02069144,38.8945726,19.40948323,19.40948323
1823,,0,,poi,-77.0262578,38.8971169,6.417012824,6.417012824
1824,,0,,poi,-77.02493536,38.89652196,16.36065943,16.36065943
1825,,0,,poi,-77.02348968,38.89955486,25.77698207,25.77698207
1826,,0,,poi,-77.02538605,38.90004257,24.56017582,24.56017582
1827,,0,,poi,-77.02440506,38.90006158,19.72018351,19.72018351
1828,,0,,poi,-77.02443684,38.90064974,17.65173666,17.65173666
1829,,0,,poi,-77.02541918,38.90063176,26.30306819,26.30306819
1830,,0,,poi,-77.02075888,38.90126116,53.38969524,53.38969524
1831,,0,,poi,-77.0248913,38.90377733,133.4971383,133.4971383
1832,,0,,poi,-77.03096205,38.8980218,14.99778692,14.99778692
1833,,0,,poi,-77.03701826,38.89174934,0.032076453,0.032076453
1834,,0,,poi,-77.03608155,38.89175,0.032291731,0.032291731
1835,,0,,poi,-77.0367002,38.89235937,0.020666708,0.020666708
1836,,0,,poi,-77.03637807,38.89235844,0.020236152,0.020236152
1837,,0,,poi,-77.03161808,38.89384486,0.178573274,0.178573274
1838,,0,,poi,-77.03160611,38.89587088,0.305910334,0.305910334
1839,,0,,poi,-77.03780605,38.89771722,0.138639166,0.138639166
1840,,0,,poi,-77.03788913,38.8998791,0.173298957,0.173298957
1841,,0,,poi,-77.03744017,38.89527592,0.017760452,0.017760452
1842,,0,,poi,-77.04887118,38.89418919,0.180510777,0.180510777
1843,,0,,poi,-77.02086156,38.90376691,79.55288641,79.55288641
1844,,0,,poi,-77.05107058,38.90425631,2.985693467,2.985693467
1845,,0,,poi,-77.04821271,38.90017603,0.003336812,0.016016699
1846,,0,,poi,-77.04621811,38.8976493,0.267590813,1.2844359
1847,,0,,poi,-77.0473382,38.8988788,0.053819552,0.053819552
1848,,0,,poi,-77.0478526,38.8990321,0.305748875,0.305748875
1849,,0,,poi,-77.02165717,38.89379785,0.04445495,0.04445495
1850,,0,,poi,-77.04287562,38.896594,1.702850625,40.69812994
1851,,0,,poi,-77.04227119,38.89672973,0.912887241,21.81800506
1852,,0,,poi,-77.03505745,38.90204112,69.57731405,3.410652649
1853,,0,,poi,-77.03082293,38.90191708,0.026586859,0.026586859
1854,,0,,poi,-77.0474323,38.89813806,2.859432798,2.859432798
1855,,0,,poi,-77.04720564,38.89813612,4.937782437,4.937782437
1856,,0,,poi,-77.0420702,38.89776455,0.328030169,0.328030169
1857,,0,,poi,-77.03527234,38.9042995,91.99203801,91.99203801
1858,,0,,poi,-77.04859709,38.89765115,0.075024455,0.360117386
1859,,0,,poi,-77.02650987,38.90288922,6.138496642,6.138496642
1860,,0,,poi,-77.02616577,38.89760144,2.205848158,2.205848158
1861,,0,,poi,-77.04574068,38.9034308,56.97079441,56.97079441
1862,,0,,poi,-77.04684867,38.9028271,2.143955673,2.143955673
1863,,0,,poi,-77.04594215,38.89699595,24.62825755,24.62825755
1864,,0,,poi,-77.04405553,38.89627243,27.02597241,27.02597241
1865,,0,,poi,-77.04387024,38.89668815,12.25718769,12.25718769
1866,,0,,poi,-77.04232664,38.90106613,3.683840695,3.683840695
1867,,0,,poi,-77.04932668,38.90099936,0.286642934,1.375886083
1868,,0,,poi,-77.04989095,38.9008617,0.102687705,0.102687705
1869,,0,,poi,-77.04594661,38.89757177,9.915176065,9.915176065
1870,,0,,poi,-77.01919962,38.9017494,1.641603975,7.87969908
1871,,0,,poi,-77.01959638,38.90182174,1.181446806,1.181446806
1872,,0,,poi,-77.02532753,38.90124502,52.67421811,52.67421811
1873,,0,,poi,-77.04702247,38.89487499,13.35516037,13.35516037
1874,,0,,poi,-77.02983058,38.89150396,0.366726427,0.366726427
1875,,0,,poi,-77.03744094,38.89610294,0.965522763,0.965522763
1876,,0,,poi,-77.02142497,38.89713215,30.32484185,30.32484185
1877,,0,,poi,-77.03797482,38.89753686,3.184502892,76.10961911
1878,,0,,poi,-77.03654326,38.89830439,0.137132218,0.137132218
1879,,0,,poi,-77.03654484,38.89611076,0.466507877,0.466507877
1880,,0,,poi,-77.03610147,38.90004641,0.93829007,0.93829007
1881,,0,,poi,-77.03425135,38.89385797,0.110868277,0.110868277
1882,,0,,poi,-77.03264775,38.89605442,0.56941086,0.56941086
1883,,0,,poi,-77.03699694,38.90172611,19.42805098,19.42805098
1884,,0,,poi,-77.03632223,38.90210264,0.070395974,0.070395974
1885,,0,,poi,-77.02752568,38.90218937,2.72822073,2.72822073
1886,,0,,poi,-77.02750793,38.90195434,4.403031369,4.403031369
1887,,0,,poi,-77.0357733,38.8972464,0.584265057,0.584265057
1888,,0,,poi,-77.0372781,38.89613483,1.30345573,1.30345573
1889,,0,,poi,-77.03390689,38.8986788,0.159682611,0.159682611
1890,,0,,poi,-77.03652288,38.89750852,0.009256963,0.009256963
1891,,0,,poi,-77.03649685,38.8975227,0.011194467,0.011194467
1892,,0,,poi,-77.03647178,38.89754295,0.012378497,0.012378497
1893,,0,,poi,-77.03663091,38.89754197,0.017114618,0.017114618
1894,,0,,poi,-77.03628198,38.89776686,0.034336874,0.034336874
1895,,0,,poi,-77.03628435,38.89758762,0.042517446,0.042517446
1896,,0,,poi,-77.0385863,38.89540665,0.063130334,0.063130334
1897,,0,,poi,-77.03922396,38.89540767,0.086649479,0.086649479
1898,,0,,poi,-77.03513732,38.89564679,0.101503675,0.101503675
1899,,0,,poi,-77.03787086,38.89745265,0.044132033,0.044132033
1900,,0,,poi,-77.03518862,38.89654782,0.836786394,0.836786394
1901,,0,,poi,-77.03531041,38.89648605,0.110168623,0.110168623
1902,,0,,poi,-77.03487076,38.897029,0.198055951,0.198055951
1903,,0,,poi,-77.03513735,38.8985496,0.064368184,0.064368184
1904,,0,,poi,-77.03510536,38.89758391,0.743463291,17.76877266
1905,,0,,poi,-77.035147,38.89673143,4.587470973,4.587470973
1906,,0,,poi,-77.03510859,38.89600599,1.276815052,30.51587973
1907,,0,,poi,-77.03439382,38.89641201,0.939043543,22.44314068
1908,,0,,poi,-77.03828732,38.89622354,2.603359369,62.22028893
1909,,0,,poi,-77.03793151,38.89376662,5.661709231,135.3148506
1910,,0,,poi,-77.03518653,38.8937456,5.528990216,132.1428662
1911,,0,,poi,-77.03634561,38.89245837,0.084173779,0.084173779
1912,,0,,poi,-77.03431057,38.8975842,268.9659667,13.18460621
1913,,0,,poi,-77.01836054,38.89304113,54.04204203,54.04204203
1914,,0,,poi,-77.02304688,38.90155953,148.6484186,148.6484186
1915,,0,,poi,-77.02111174,38.89918839,130.221788,130.221788
1916,,0,,poi,-77.02495199,38.89527686,256.0999615,256.0999615
1917,,0,,poi,-77.0224439,38.8966827,67.19667075,67.19667075
1918,,0,,poi,-77.02997182,38.89782126,28.16726983,28.16726983
1919,,0,,poi,-77.04421933,38.90317236,1.147755766,1.147755766
1920,,0,,poi,-77.04580668,38.89801907,1.978406732,1.978406732
1921,,0,,poi,-77.0426101,38.89444987,456.6003,22.38236765
1922,,0,,poi,-77.04256996,38.89667792,183.1472896,183.1472896
1923,,0,,poi,-77.04120911,38.8979435,38.6778516,38.6778516
1924,,0,,poi,-77.04003712,38.89581514,59.27386221,5.066142069
1925,,0,,poi,-77.04391106,38.89707517,2.40261244,2.40261244
1926,,0,,poi,-77.04829644,38.90006801,46.0282031,46.0282031
1927,,0,,poi,-77.0442119,38.89893617,119.8547968,119.8547968
1928,,0,,poi,-77.05148379,38.89674236,131.8594632,131.8594632
1929,,0,,poi,-77.02500985,38.89311498,254.2196678,254.2196678
1930,,0,,poi,-77.02116613,38.89259149,51.2989671,51.2989671
1931,,0,,poi,-77.02955065,38.89330175,460.8279227,460.8279227
1932,,0,,poi,-77.04843615,38.89447172,851.3943556,41.73501743
1933,,0,,poi,-77.02696208,38.89319242,297.1272518,297.1272518
1934,,0,,poi,-77.03282461,38.89383705,680.7206729,33.36866044
1935,,0,,poi,-77.04945907,38.9044962,144.3109933,144.3109933
1936,,0,,poi,-77.04699877,38.90316086,12.30546383,12.30546383
1937,,0,,poi,-77.0469635,38.89861438,9.593335144,9.593335144
1938,,0,,poi,-77.0387235,38.89758097,142.5631495,142.5631495
1939,,0,,poi,-77.04604059,38.90213693,42.41368198,42.41368198
1940,,0,,poi,-77.04749529,38.89667931,22.51896167,22.51896167
1941,,0,,poi,-77.04775422,38.90012734,32.85005523,32.85005523
1942,,0,,poi,-77.04720505,38.90006178,54.5495604,54.5495604
1943,,0,,poi,-77.02239228,38.89443903,89.03902377,4.364658028
1944,,0,,poi,-77.02350409,38.89443422,48.89753869,48.89753869
1945,,0,,poi,-77.03653192,38.89235916,0.709287876,0.709287876
1946,,0,,poi,-77.03987886,38.90111132,11.6048409,11.6048409
1947,,0,,poi,-77.04464047,38.8980252,0.830005131,0.830005131
